"SecurityId","OrderId","ClientOrderId","DateTime","Price","Volume","Side"
"1","1","1","2021-04-04 13:10:17.927","51","60","Sell"
"1","2","2","2021-04-04 13:10:27.217","46","24","Buy"
"1","3","3","2021-04-04 13:10:28.711","0","21","Sell"
"1","4","-2","2021-04-04 13:10:31.442","46","0","Buy"
"1","5","5","2021-04-04 13:10:31.637","50","49","Sell"
"1","6","6","2021-04-04 13:10:38.141","49","58","Sell"
"1","7","-5","2021-04-04 13:10:38.532","50","0","Sell"
"1","8","8","2021-04-04 13:10:41.153","44","40","Buy"
"1","9","9","2021-04-04 13:10:46.842","45","30","Buy"
"1","10","-6","2021-04-04 13:10:48.036","49","0","Sell"
"1","11","11","2021-04-04 13:10:50.152","52","36","Sell"
"1","12","12","2021-04-04 13:10:50.694","46","26","Buy"
"1","13","13","2021-04-04 13:10:50.750","50","235","Sell"
"1","14","14","2021-04-04 13:10:51.025","0","22","Sell"
"1","15","15","2021-04-04 13:10:52.619","49","70","Sell"
"1","16","16","2021-04-04 13:10:52.929","50","28","Sell"
"1","17","17","2021-04-04 13:10:53.368","45","69","Buy"
"1","18","18","2021-04-04 13:10:53.651","47","26","Buy"
"1","19","19","2021-04-04 13:10:57.238","48","24","Sell"
"1","20","20","2021-04-04 13:10:58.005","47","29","Buy"
"1","21","21","2021-04-04 13:10:59.099","46","32","Buy"
"1","22","22","2021-04-04 13:11:00.737","47","33","Buy"
"1","23","23","2021-04-04 13:11:00.866","46","40","Buy"
"1","24","-21","2021-04-04 13:11:05.536","46","0","Buy"
"1","25","-22","2021-04-04 13:11:13.511","47","0","Buy"
"1","26","-15","2021-04-04 13:11:22.013","49","0","Sell"
"1","27","27","2021-04-04 13:11:24.900","0","40","Sell"
"1","28","-8","2021-04-04 13:11:26.526","44","0","Buy"
"1","29","-11","2021-04-04 13:11:26.658","52","0","Sell"
"1","30","-13","2021-04-04 13:11:28.802","50","0","Sell"
"1","31","-19","2021-04-04 13:11:29.887","48","0","Sell"
"1","32","-1","2021-04-04 13:11:33.412","51","0","Sell"
"1","33","34","2021-04-04 13:11:35.050","0","129","Sell"
"1","34","35","2021-04-04 13:11:35.937","44","79","Buy"
"1","35","36","2021-04-04 13:11:36.051","44","25","Buy"
"1","36","38","2021-04-04 13:11:38.157","51","62","Sell"
"1","37","-17","2021-04-04 13:11:39.583","45","0","Buy"
"1","38","40","2021-04-04 13:11:39.751","51","25","Sell"
"1","39","41","2021-04-04 13:11:40.998","45","62","Buy"
"1","40","42","2021-04-04 13:11:43.059","49","65","Sell"
"1","41","43","2021-04-04 13:11:44.162","48","192","Sell"
"1","42","-43","2021-04-04 13:11:44.708","48","0","Sell"
"1","43","45","2021-04-04 13:11:46.310","44","30","Buy"
"1","44","-40","2021-04-04 13:11:48.422","51","0","Sell"
"1","45","-41","2021-04-04 13:11:48.826","45","0","Buy"
"1","46","48","2021-04-04 13:11:49.138","43","22","Buy"
"1","47","-45","2021-04-04 13:11:49.563","44","0","Buy"
"1","48","50","2021-04-04 13:11:52.567","50","50","Sell"
"1","49","51","2021-04-04 13:11:53.078","50","36","Sell"
"1","50","52","2021-04-04 13:11:55.676","43","95","Buy"
"1","51","53","2021-04-04 13:11:56.938","0","49","Buy"
"1","52","54","2021-04-04 13:11:57.091","48","87","Sell"
"1","53","55","2021-04-04 13:11:57.494","0","61","Buy"
"1","54","56","2021-04-04 13:11:57.563","45","53","Buy"
"1","55","-51","2021-04-04 13:11:58.296","50","0","Sell"
"1","56","-52","2021-04-04 13:11:59.354","43","0","Buy"
"1","57","-48","2021-04-04 13:11:59.472","43","0","Buy"
"1","58","-42","2021-04-04 13:11:59.588","49","0","Sell"
"1","59","61","2021-04-04 13:12:01.604","46","167","Buy"
"1","60","62","2021-04-04 13:12:01.735","47","76","Buy"
"1","61","63","2021-04-04 13:12:02.324","48","30","Sell"
"1","62","64","2021-04-04 13:12:02.447","47","24","Buy"
"1","63","-56","2021-04-04 13:12:02.570","45","0","Buy"
"1","64","66","2021-04-04 13:12:02.897","0","32","Sell"
"1","65","67","2021-04-04 13:12:02.996","0","31","Buy"
"1","66","-50","2021-04-04 13:12:03.745","50","0","Sell"
"1","67","69","2021-04-04 13:12:04.040","46","75","Buy"
"1","68","70","2021-04-04 13:12:04.687","46","60","Buy"
"1","69","71","2021-04-04 13:12:05.309","48","24","Sell"
"1","70","-69","2021-04-04 13:12:05.419","46","0","Buy"
"1","71","73","2021-04-04 13:12:06.410","0","21","Buy"
"1","72","-71","2021-04-04 13:12:06.528","48","0","Sell"
"1","73","75","2021-04-04 13:12:07.063","49","270","Sell"
"1","74","76","2021-04-04 13:12:07.233","0","225","Sell"
"1","75","-70","2021-04-04 13:12:07.629","46","0","Buy"
"1","76","78","2021-04-04 13:12:07.996","49","97","Sell"
"1","77","79","2021-04-04 13:12:08.185","47","224","Buy"
"1","78","-63","2021-04-04 13:12:08.392","48","0","Sell"
"1","79","81","2021-04-04 13:12:09.210","48","60","Sell"
"1","80","82","2021-04-04 13:12:09.533","48","97","Sell"
"1","81","83","2021-04-04 13:12:09.729","48","30","Sell"
"1","82","84","2021-04-04 13:12:09.988","48","59","Sell"
"1","83","85","2021-04-04 13:12:10.042","49","62","Sell"
"1","84","-83","2021-04-04 13:12:11.791","48","0","Sell"
"1","85","87","2021-04-04 13:12:11.822","48","467","Sell"
"1","86","-75","2021-04-04 13:12:12.621","49","0","Sell"
"1","87","-81","2021-04-04 13:12:13.304","48","0","Sell"
"1","88","90","2021-04-04 13:12:13.476","48","92","Sell"
"1","89","-16","2021-04-04 13:12:13.625","50","0","Sell"
"1","90","-79","2021-04-04 13:12:13.905","47","0","Buy"
"1","91","-35","2021-04-04 13:12:14.228","44","0","Buy"
"1","92","94","2021-04-04 13:12:15.010","45","24","Buy"
"1","93","-61","2021-04-04 13:12:15.261","46","0","Buy"
"1","94","-82","2021-04-04 13:12:15.459","48","0","Sell"
"1","95","-78","2021-04-04 13:12:16.152","49","0","Sell"
"1","96","98","2021-04-04 13:12:16.325","49","49","Sell"
"1","97","-38","2021-04-04 13:12:17.531","51","0","Sell"
"1","98","100","2021-04-04 13:12:17.598","47","47","Sell"
"1","99","101","2021-04-04 13:12:17.708","48","23","Sell"
"1","100","102","2021-04-04 13:12:19.381","0","79","Sell"
"1","101","103","2021-04-04 13:12:19.713","48","33","Sell"
"1","102","104","2021-04-04 13:12:22.472","42","618","Buy"
"1","103","-84","2021-04-04 13:12:22.696","48","0","Sell"
"1","104","-104","2021-04-04 13:12:23.892","42","0","Buy"
"1","105","107","2021-04-04 13:12:24.323","42","24","Buy"
"1","106","108","2021-04-04 13:12:24.384","41","35","Buy"
"1","107","-108","2021-04-04 13:12:28.012","41","0","Buy"
"1","108","110","2021-04-04 13:12:29.672","43","51","Buy"
"1","109","111","2021-04-04 13:12:30.230","44","28","Buy"
"1","110","112","2021-04-04 13:12:30.320","43","37","Buy"
"1","111","113","2021-04-04 13:12:32.070","43","691","Buy"
"1","112","-100","2021-04-04 13:12:50.965","47","0","Sell"
"1","113","-111","2021-04-04 13:12:51.099","44","0","Buy"
"1","114","116","2021-04-04 13:12:54.651","42","36","Buy"
"1","115","117","2021-04-04 13:13:13.456","49","51","Sell"
"1","116","-116","2021-04-04 13:13:20.154","42","0","Buy"
"1","117","-98","2021-04-04 13:13:20.267","49","0","Sell"
"1","118","120","2021-04-04 13:13:21.163","44","21","Buy"
"1","119","121","2021-04-04 13:13:26.549","47","89","Sell"
"1","120","122","2021-04-04 13:13:26.642","43","32","Buy"
"1","121","123","2021-04-04 13:13:27.875","45","43","Buy"
"1","122","124","2021-04-04 13:13:28.102","0","21","Sell"
"1","123","125","2021-04-04 13:13:28.836","46","32","Buy"
"1","124","126","2021-04-04 13:13:30.453","47","49","Sell"
"1","125","127","2021-04-04 13:13:38.084","48","20","Sell"
"1","126","128","2021-04-04 13:13:39.207","0","243","Sell"
"1","127","129","2021-04-04 13:13:40.380","0","33","Buy"
"1","128","130","2021-04-04 13:13:40.533","44","70","Buy"
"1","129","131","2021-04-04 13:13:43.924","48","433","Sell"
"1","130","132","2021-04-04 13:13:48.638","0","108","Buy"
"1","131","133","2021-04-04 13:13:56.510","45","39","Buy"
"1","132","-117","2021-04-04 13:13:58.719","49","0","Sell"
"1","133","-133","2021-04-04 13:13:58.956","45","0","Buy"
"1","134","-127","2021-04-04 13:14:01.945","48","0","Sell"
"1","135","137","2021-04-04 13:14:02.377","45","31","Buy"
"1","136","-103","2021-04-04 13:14:03.475","48","0","Sell"
"1","137","139","2021-04-04 13:14:07.232","49","35","Sell"
"1","138","140","2021-04-04 13:14:08.114","44","43","Buy"
"1","139","-131","2021-04-04 13:14:08.363","48","0","Sell"
"1","140","142","2021-04-04 13:14:09.405","47","33","Sell"
"1","141","143","2021-04-04 13:14:10.954","44","27","Buy"
"1","142","144","2021-04-04 13:14:12.590","0","23","Sell"
"1","143","-137","2021-04-04 13:14:12.892","45","0","Buy"
"1","144","146","2021-04-04 13:14:13.268","43","110","Buy"
"1","145","147","2021-04-04 13:14:13.779","48","52","Sell"
"1","146","-85","2021-04-04 13:14:14.567","49","0","Sell"
"1","147","-130","2021-04-04 13:14:20.140","44","0","Buy"
"1","148","150","2021-04-04 13:14:20.846","46","31","Sell"
"1","149","151","2021-04-04 13:14:20.875","45","79","Sell"
"1","150","152","2021-04-04 13:14:21.101","45","91","Sell"
"1","151","153","2021-04-04 13:14:22.641","0","48","Buy"
"1","152","-140","2021-04-04 13:14:23.428","44","0","Buy"
"1","153","155","2021-04-04 13:14:26.221","43","50","Buy"
"1","154","156","2021-04-04 13:14:28.918","44","27","Buy"
"1","155","157","2021-04-04 13:14:30.188","46","125","Sell"
"1","156","158","2021-04-04 13:14:33.087","46","55","Sell"
"1","157","159","2021-04-04 13:14:33.454","45","78","Sell"
"1","158","160","2021-04-04 13:14:36.771","46","169","Sell"
"1","159","-139","2021-04-04 13:14:36.905","49","0","Sell"
"1","160","-122","2021-04-04 13:14:37.017","43","0","Buy"
"1","161","-155","2021-04-04 13:14:37.515","43","0","Buy"
"1","162","164","2021-04-04 13:14:38.892","44","43","Buy"
"1","163","165","2021-04-04 13:14:41.532","45","33","Sell"
"1","164","166","2021-04-04 13:14:42.353","46","36","Sell"
"1","165","-143","2021-04-04 13:14:42.567","44","0","Buy"
"1","166","168","2021-04-04 13:14:42.891","43","44","Buy"
"1","167","169","2021-04-04 13:14:44.041","44","53","Buy"
"1","168","170","2021-04-04 13:14:46.370","45","71","Sell"
"1","169","171","2021-04-04 13:14:47.828","43","23","Buy"
"1","170","-156","2021-04-04 13:14:47.950","44","0","Buy"
"1","171","173","2021-04-04 13:14:48.475","0","113","Buy"
"1","172","-164","2021-04-04 13:14:50.855","44","0","Buy"
"1","173","-169","2021-04-04 13:14:52.206","44","0","Buy"
"1","174","-165","2021-04-04 13:14:52.357","45","0","Sell"
"1","175","177","2021-04-04 13:14:54.658","44","21","Sell"
"1","176","-107","2021-04-04 13:14:58.030","42","0","Buy"
"1","177","-157","2021-04-04 13:14:58.515","46","0","Sell"
"1","178","-146","2021-04-04 13:14:59.223","43","0","Buy"
"1","179","181","2021-04-04 13:14:59.846","0","38","Buy"
"1","180","182","2021-04-04 13:15:00.477","44","36","Buy"
"1","181","-182","2021-04-04 13:15:02.598","44","0","Buy"
"1","182","-168","2021-04-04 13:15:04.195","43","0","Buy"
"1","183","185","2021-04-04 13:15:05.145","0","40","Buy"
"1","184","186","2021-04-04 13:15:05.275","44","285","Buy"
"1","185","187","2021-04-04 13:15:05.529","44","34","Buy"
"1","186","188","2021-04-04 13:15:06.596","44","45","Buy"
"1","187","-170","2021-04-04 13:15:06.992","45","0","Sell"
"1","188","190","2021-04-04 13:15:07.689","0","99","Buy"
"1","189","191","2021-04-04 13:15:08.278","45","81","Sell"
"1","190","-158","2021-04-04 13:15:10.477","46","0","Sell"
"1","191","193","2021-04-04 13:15:11.756","43","160","Buy"
"1","192","194","2021-04-04 13:15:12.051","45","47","Sell"
"1","193","-87","2021-04-04 13:15:12.333","48","0","Sell"
"1","194","-186","2021-04-04 13:15:12.501","44","0","Buy"
"1","195","197","2021-04-04 13:15:13.989","45","107","Sell"
"1","196","198","2021-04-04 13:15:16.513","46","25","Sell"
"1","197","-147","2021-04-04 13:15:17.680","48","0","Sell"
"1","198","-171","2021-04-04 13:15:20.875","43","0","Buy"
"1","199","-191","2021-04-04 13:15:21.001","45","0","Sell"
"1","200","202","2021-04-04 13:15:21.148","44","354","Buy"
"1","201","-113","2021-04-04 13:15:25.082","43","0","Buy"
"1","202","204","2021-04-04 13:15:26.179","46","26","Sell"
"1","203","205","2021-04-04 13:15:29.747","44","23","Buy"
"1","204","-193","2021-04-04 13:15:30.106","43","0","Buy"
"1","205","-188","2021-04-04 13:15:38.314","44","0","Buy"
"1","206","208","2021-04-04 13:15:41.697","0","46","Sell"
"1","207","-205","2021-04-04 13:15:46.586","44","0","Buy"
"1","208","210","2021-04-04 13:15:47.932","45","49","Sell"
"1","209","211","2021-04-04 13:15:47.947","0","22","Buy"
"1","210","212","2021-04-04 13:15:48.040","43","62","Buy"
"1","211","213","2021-04-04 13:15:48.690","46","72","Sell"
"1","212","-212","2021-04-04 13:15:49.924","43","0","Buy"
"1","213","-198","2021-04-04 13:15:50.447","46","0","Sell"
"1","214","216","2021-04-04 13:15:52.067","46","38","Sell"
"1","215","-210","2021-04-04 13:15:52.719","45","0","Sell"
"1","216","218","2021-04-04 13:16:15.149","43","35","Buy"
"1","217","219","2021-04-04 13:16:26.025","45","26","Sell"
"1","218","220","2021-04-04 13:16:28.091","44","26","Buy"
"1","219","221","2021-04-04 13:16:32.058","0","1214","Sell"
"1","220","222","2021-04-04 13:16:32.194","0","25","Buy"
"1","221","-219","2021-04-04 13:16:32.710","45","0","Sell"
"1","222","-101","2021-04-04 13:16:34.366","48","0","Sell"
"1","223","225","2021-04-04 13:16:34.442","44","24","Sell"
"1","224","-225","2021-04-04 13:16:35.325","44","0","Sell"
"1","225","228","2021-04-04 13:16:36.746","44","65","Sell"
"1","226","229","2021-04-04 13:16:40.267","43","35","Sell"
"1","227","231","2021-04-04 13:16:42.344","38","1283","Buy"
"1","228","-231","2021-04-04 13:16:44.252","38","0","Buy"
"1","229","-228","2021-04-04 13:16:51.075","44","0","Sell"
"1","230","-229","2021-04-04 13:16:51.955","43","0","Sell"
"1","231","236","2021-04-04 13:16:53.126","40","22","Buy"
"1","232","237","2021-04-04 13:16:53.921","44","51","Sell"
"1","233","238","2021-04-04 13:16:55.062","41","25","Buy"
"1","234","-236","2021-04-04 13:16:57.804","40","0","Buy"
"1","235","240","2021-04-04 13:16:58.047","42","69","Buy"
"1","236","241","2021-04-04 13:17:00.539","43","28","Buy"
"1","237","242","2021-04-04 13:17:01.271","44","33","Sell"
"1","238","-237","2021-04-04 13:17:02.317","44","0","Sell"
"1","239","244","2021-04-04 13:17:02.723","42","85","Buy"
"1","240","245","2021-04-04 13:17:04.886","42","302","Buy"
"1","241","246","2021-04-04 13:17:04.901","45","43","Sell"
"1","242","247","2021-04-04 13:17:04.984","0","23","Buy"
"1","243","248","2021-04-04 13:17:06.204","0","25","Buy"
"1","244","249","2021-04-04 13:17:16.351","44","27","Sell"
"1","245","-238","2021-04-04 13:17:17.518","41","0","Buy"
"1","246","251","2021-04-04 13:17:17.634","44","35","Sell"
"1","247","-249","2021-04-04 13:17:18.967","44","0","Sell"
"1","248","-251","2021-04-04 13:17:20.015","44","0","Sell"
"1","249","254","2021-04-04 13:17:21.818","44","81","Sell"
"1","250","255","2021-04-04 13:17:22.012","0","56","Sell"
"1","251","256","2021-04-04 13:17:26.886","43","91","Buy"
"1","252","257","2021-04-04 13:17:30.225","45","37","Sell"
"1","253","258","2021-04-04 13:18:01.617","42","25","Buy"
"1","254","259","2021-04-04 13:18:02.632","43","33","Buy"
"1","255","-256","2021-04-04 13:18:02.752","43","0","Buy"
"1","256","-244","2021-04-04 13:18:02.881","42","0","Buy"
"1","257","262","2021-04-04 13:18:03.618","42","42","Buy"
"1","258","-259","2021-04-04 13:18:03.779","43","0","Buy"
"1","259","264","2021-04-04 13:18:04.010","45","23","Sell"
"1","260","265","2021-04-04 13:18:06.000","41","24","Buy"
"1","261","266","2021-04-04 13:18:07.419","0","125","Sell"
"1","262","267","2021-04-04 13:18:09.228","43","33","Sell"
"1","263","-204","2021-04-04 13:18:09.436","46","0","Sell"
"1","264","-254","2021-04-04 13:18:10.017","44","0","Sell"
"1","265","-258","2021-04-04 13:18:10.471","42","0","Buy"
"1","266","271","2021-04-04 13:18:10.963","43","26","Sell"
"1","267","272","2021-04-04 13:18:11.746","42","20","Buy"
"1","268","-272","2021-04-04 13:18:11.868","42","0","Buy"
"1","269","274","2021-04-04 13:18:12.689","0","107","Sell"
"1","270","-271","2021-04-04 13:18:13.812","43","0","Sell"
"1","271","-267","2021-04-04 13:18:14.024","43","0","Sell"
"1","272","-265","2021-04-04 13:18:14.137","41","0","Buy"
"1","273","278","2021-04-04 13:18:15.068","41","24","Buy"
"1","274","279","2021-04-04 13:18:15.688","43","309","Buy"
"1","275","-279","2021-04-04 13:18:17.552","43","0","Buy"
"1","276","281","2021-04-04 13:18:17.940","43","34","Buy"
"1","277","282","2021-04-04 13:18:18.168","44","21","Buy"
"1","278","-142","2021-04-04 13:18:18.562","47","0","Sell"
"1","279","284","2021-04-04 13:18:18.671","43","45","Buy"
"1","280","285","2021-04-04 13:18:20.288","45","31","Sell"
"1","281","286","2021-04-04 13:18:20.676","43","169","Buy"
"1","282","287","2021-04-04 13:18:20.920","45","25","Sell"
"1","283","-282","2021-04-04 13:18:21.230","44","0","Buy"
"1","284","289","2021-04-04 13:18:21.356","0","188","Buy"
"1","285","290","2021-04-04 13:18:21.506","46","107","Sell"
"1","286","291","2021-04-04 13:18:21.809","44","316","Buy"
"1","287","292","2021-04-04 13:18:21.839","0","43","Buy"
"1","288","293","2021-04-04 13:18:21.926","43","397","Buy"
"1","289","294","2021-04-04 13:18:23.486","0","23","Sell"
"1","290","-287","2021-04-04 13:18:23.600","45","0","Sell"
"1","291","-90","2021-04-04 13:18:23.723","48","0","Sell"
"1","292","297","2021-04-04 13:18:24.100","0","29","Sell"
"1","293","298","2021-04-04 13:18:24.191","0","22","Sell"
"1","294","299","2021-04-04 13:18:25.470","43","36","Buy"
"1","295","300","2021-04-04 13:18:25.943","45","21","Sell"
"1","296","301","2021-04-04 13:18:26.372","44","26","Buy"
"1","297","-300","2021-04-04 13:18:26.476","45","0","Sell"
"1","298","303","2021-04-04 13:18:26.968","43","41","Buy"
"1","299","304","2021-04-04 13:18:28.622","47","131","Sell"
"1","300","-281","2021-04-04 13:18:29.232","43","0","Buy"
"1","301","-304","2021-04-04 13:18:32.112","47","0","Sell"
"1","302","-160","2021-04-04 13:18:32.487","46","0","Sell"
"1","303","308","2021-04-04 13:18:32.499","47","81","Sell"
"1","304","309","2021-04-04 13:18:33.339","45","25","Sell"
"1","305","-309","2021-04-04 13:18:34.327","45","0","Sell"
"1","306","311","2021-04-04 13:18:36.705","43","37","Buy"
"1","307","-301","2021-04-04 13:18:37.161","44","0","Buy"
"1","308","313","2021-04-04 13:18:37.887","45","31","Sell"
"1","309","-284","2021-04-04 13:18:40.653","43","0","Buy"
"1","310","315","2021-04-04 13:18:41.134","43","23","Buy"
"1","311","316","2021-04-04 13:18:43.302","45","27","Sell"
"1","312","317","2021-04-04 13:18:45.903","45","20","Sell"
"1","313","318","2021-04-04 13:18:46.160","0","20","Buy"
"1","314","319","2021-04-04 13:18:47.864","0","35","Sell"
"1","315","320","2021-04-04 13:18:49.657","43","32","Buy"
"1","316","-262","2021-04-04 13:18:49.802","42","0","Buy"
"1","317","-291","2021-04-04 13:18:50.665","44","0","Buy"
"1","318","-290","2021-04-04 13:18:54.602","46","0","Sell"
"1","319","-308","2021-04-04 13:18:58.589","47","0","Sell"
"1","320","325","2021-04-04 13:19:00.221","42","27","Buy"
"1","321","-278","2021-04-04 13:19:01.282","41","0","Buy"
"1","322","327","2021-04-04 13:19:02.007","44","41","Sell"
"1","323","328","2021-04-04 13:19:05.419","42","43","Buy"
"1","324","329","2021-04-04 13:19:06.145","0","37","Sell"
"1","325","330","2021-04-04 13:19:07.492","45","86","Sell"
"1","326","331","2021-04-04 13:19:08.906","42","39","Buy"
"1","327","332","2021-04-04 13:19:10.064","44","22","Sell"
"1","328","333","2021-04-04 13:19:10.162","0","22","Buy"
"1","329","334","2021-04-04 13:19:12.787","44","20","Sell"
"1","330","-334","2021-04-04 13:19:13.502","44","0","Sell"
"1","331","336","2021-04-04 13:19:15.053","44","37","Sell"
"1","332","-330","2021-04-04 13:19:15.279","45","0","Sell"
"1","333","338","2021-04-04 13:19:15.305","42","848","Buy"
"1","334","339","2021-04-04 13:19:15.478","44","88","Sell"
"1","335","340","2021-04-04 13:19:15.670","0","29","Buy"
"1","336","341","2021-04-04 13:19:16.576","42","24","Buy"
"1","337","-339","2021-04-04 13:19:18.844","44","0","Sell"
"1","338","343","2021-04-04 13:19:19.478","43","52","Buy"
"1","339","344","2021-04-04 13:19:20.030","45","32","Sell"
"1","340","345","2021-04-04 13:19:20.218","43","287","Buy"
"1","341","-338","2021-04-04 13:19:20.331","42","0","Buy"
"1","342","347","2021-04-04 13:19:21.116","45","35","Sell"
"1","343","-311","2021-04-04 13:19:21.857","43","0","Buy"
"1","344","-313","2021-04-04 13:19:22.424","45","0","Sell"
"1","345","350","2021-04-04 13:19:26.581","42","127","Buy"
"1","346","-299","2021-04-04 13:19:26.838","43","0","Buy"
"1","347","352","2021-04-04 13:19:27.377","44","133","Sell"
"1","348","-343","2021-04-04 13:19:31.221","43","0","Buy"
"1","349","-350","2021-04-04 13:19:31.728","42","0","Buy"
"1","350","355","2021-04-04 13:19:31.826","45","42","Sell"
"1","351","356","2021-04-04 13:19:32.349","44","104","Sell"
"1","352","-341","2021-04-04 13:19:32.996","42","0","Buy"
"1","353","358","2021-04-04 13:19:34.017","44","64","Sell"
"1","354","-336","2021-04-04 13:19:34.429","44","0","Sell"
"1","355","360","2021-04-04 13:19:36.589","0","32","Buy"
"1","356","361","2021-04-04 13:19:40.422","44","42","Sell"
"1","357","362","2021-04-04 13:19:41.413","45","147","Sell"
"1","358","-293","2021-04-04 13:19:50.133","43","0","Buy"
"1","359","-352","2021-04-04 13:19:50.385","44","0","Sell"
"1","360","365","2021-04-04 13:19:50.835","42","123","Buy"
"1","361","366","2021-04-04 13:19:50.866","45","29","Sell"
